Date,County,State Abbreviation,Population,Cases - last 7 days,Cumulative cases,Total RT-PCR diagnostic tests - last 7 days (may be an underestimate due to delayed reporting),Deaths - last 7 days,Cumulative deaths,Viral (RT-PCR) lab test positivity rate - last 7 days (may exhibit anomalies due to delayed reporting),Viral (RT-PCR) lab test positivity rate - last 7 days,Confirmed COVID-19 admissions - last 7 days,Suspected COVID-19 admissions - last 7 days,% inpatient beds occupied by COVID-19 patient,Total inpatient beds among hospitals reporting - last 7 days,% ventilators in use by COVID-19 patient,Total ventilators among hospitals reporting - last 7 days,People who are fully vaccinated,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,People with at least 1 dose,People with at least 1 dose - ages 65+,People who are fully vaccinated - 12-17,People who are fully vaccinated as % of population - 12-17,People with at least 1 dose - ages 12-17,NAAT positivity rate - last 7 days,Total NAATs - last 7 days (may be an underestimate due to delayed reporting),Positivity Rate,Population 5-11,Population 12-17,Population 5+,Population 12+,Population 65+,Total Population,"Proportion Vaccinated, Total",Proportion Vaccinated of Eligible Population,"Proportion Vaccinated, 65+","Proportion Vaccinated, 12-17"
2021-12-27,DeSoto,FL,38001,21,7018,NA,0,138,NA,NA,1,NA,0.02,18,0,8,16445,6201,0.725,20495,7438,805,0.321,968,0.046,471,0.046,2653,2404.2,34803,32150,8245,36613,0.44915740310818564,0.4725167370628969,0.7520921770770164,0.33483071291905836
2021-12-27,Jackson,FL,46414,20,10312,NA,1,242,NA,NA,0,NA,0,100,0,15,19069,6977,0.729,22744,8011,436,0.141,613,0.05,456,0.05,3343,3105.6000000000004,44792,41449,9741,47261,0.40348278707602464,0.4257233434541883,0.7162508982650652,0.1403915507470376
2021-12-27,Washington,FL,25473,19,4637,NA,0,75,NA,NA,0,NA,0.02,37,0,5,7914,2911,0.665,9655,3508,213,0.119,258,0.058,139,0.058,1971,1731,24077,22106,4369,25397,0.31161160767019724,0.3286954354778419,0.6662851911192492,0.12305025996533796
2021-12-27,Holmes,FL,19617,18,3937,NA,0,72,NA,NA,0,NA,0.05,20,0,5,5466,2287,0.583,6580,2662,140,0.1,173,0.077,62,0.077,1538,1372.2,19083,17545,4036,20211,0.27044678640344366,0.28643295079390035,0.5666501486620417,0.10202594373997959
2021-12-27,Jefferson,FL,14246,16,2549,NA,0,36,NA,NA,NA,NA,NA,NA,NA,NA,8198,3642,0.95,9830,4517,283,0.352,328,0.091,73,0.091,986,843,14256,13270,3665,14887,0.5506818029152952,0.5750561167227833,0.9937244201909959,0.33570581257413995
2021-12-27,Glades,FL,13811,16,1482,NA,0,34,NA,NA,NA,NA,NA,NA,NA,NA,4426,1716,0.451,5211,1839,206,0.264,241,0.05,71,0.05,772,753.6,12899,12127,3665,13290,0.33303235515425134,0.3431273742150554,0.4682128240109141,0.27335456475583864
2021-12-27,Madison,FL,18493,15,3714,NA,8,68,NA,NA,0,NA,0,25,0,2,8086,3017,0.773,9583,3287,380,0.32,454,0.033,144,0.033,1410,1200.6,18382,16972,4071,19299,0.418985439660086,0.43988684582743987,0.7410955539179562,0.3165084124604365
2021-12-27,Taylor,FL,21569,13,4664,NA,0,82,NA,NA,0,NA,0.01,48,0,5,8215,3200,0.707,9878,3690,275,0.201,319,0.041,120,0.041,1786,1435.8,21534,19748,4776,22762,0.36090853176346543,0.38148973715984025,0.6700167504187605,0.19153085387937038
2021-12-27,Calhoun,FL,14105,8,3030,NA,0,85,NA,NA,0,NA,0,10,0,4,4671,1784,0.668,5535,2043,153,0.149,197,0.045,135,0.045,1183,1049.4,14287,13104,2841,15008,0.31123400852878463,0.3269405753482187,0.6279479056670186,0.1457975986277873
2021-12-27,Gilchrist,FL,18582,8,3216,NA,0,70,NA,NA,NA,NA,NA,NA,NA,NA,6508,2511,0.654,7550,2804,275,0.221,312,0.073,188,0.073,1425,1363.8,17251,15826,3764,18218,0.3572291140630146,0.3772534925511565,0.6671094580233794,0.20164246957031823
2021-12-27,Gulf,FL,13639,8,3022,NA,1,65,NA,NA,0,NA,0,25,0,15,6730,2882,0.797,7807,3088,204,0.247,233,0.05,96,0.05,1106,888.5999999999999,14129,13023,3927,14829,0.45384044777125904,0.4763252884139005,0.7338935574229691,0.22957461174881838
2021-12-27,Hamilton,FL,14428,5,2788,NA,0,49,NA,NA,NA,NA,NA,NA,NA,NA,4909,1922,0.721,5798,2054,162,0.174,245,0.032,127,0.032,1039,954.6,13851,12812,2705,14648,0.3351310759148007,0.3544148436935961,0.710536044362292,0.16970458830923946
2021-12-27,Dixie,FL,16826,5,2988,NA,1,52,NA,NA,NA,NA,NA,NA,NA,NA,5547,2653,0.666,7111,3042,161,0.152,200,0.066,158,0.066,1229,1038,15971,14742,3963,16738,0.33140160114709044,0.34731701208440297,0.6694423416603583,0.15510597302504817
2021-12-27,Liberty,FL,8354,4,1859,NA,0,25,NA,NA,NA,NA,NA,NA,NA,NA,2777,889,0.708,3174,953,100,0.18,113,0.017,59,0.017,583,544.8,8449,7866,1326,8837,0.31424691637433516,0.3286779500532607,0.6704374057315233,0.18355359765051396
2021-12-27,Franklin,FL,12125,3,2283,NA,1,46,NA,NA,0,NA,0,15,0,11,5633,2530,0.865,6358,2706,157,0.248,186,0.056,46,0.056,728,622.8,11778,11050,2966,12295,0.45815372102480684,0.478264561046018,0.8530006743088334,0.25208734746307004
2021-12-27,Lafayette,FL,8422,2,2232,NA,0,51,NA,NA,NA,NA,NA,NA,NA,NA,3184,1340,0.921,3583,1406,124,0.182,144,0,96,0,705,694.8,8446,7741,1518,8799,0.3618593021934311,0.3769831873076012,0.8827404479578392,0.178468624064479
2021-12-27,"Unallocated, FL",FL,NA,1,2962,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153,35615,0.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-28,Miami-Dade,FL,2716940,52435,754744,NA,26,9260,NA,NA,922,NA,0.07,6507,0.01,2003,2181161,432362,0.95,2642868,515887,128009,0.702,168841,0.248,307286,0.248,226130,196555.8,2749608,2523478,486183,2918507,0.7473550688759698,0.7932625305134404,0.8892988853991193,0.6512603545659807
2021-12-28,Broward,FL,1952778,23532,394240,NA,12,4978,NA,NA,790,NA,0.07,3961,0.03,910,1319135,299987,0.897,1577589,362588,86963,0.622,104541,0.274,111233,0.274,160586,136860.6,1852867,1692281,336796,1965657,0.6710911415369009,0.7119426272905719,0.8907083219515671,0.6354129676473725
2021-12-28,Palm Beach,FL,1496770,11812,246123,NA,6,4322,NA,NA,309,NA,0.04,3420,0.01,748,946592,314162,0.862,1097466,361265,51777,0.524,60674,0.21,57715,0.21,108526,97075.8,1410416,1301890,361966,1486178,0.6369304349815432,0.6711438327415458,0.8679323472370333,0.5333667093137527
2021-12-28,Orange,FL,1393452,6629,242335,NA,3,2291,NA,NA,194,NA,0.03,4706,0.02,847,910973,158441,0.924,1077331,179709,63654,0.618,81194,0.196,32038,0.196,124840,110580,1369568,1244728,179437,1457445,0.6250479434901488,0.6651535374658286,0.8829895729420354,0.5756375474769397
2021-12-28,Hillsborough,FL,1471968,5147,254488,NA,5,3139,NA,NA,245,NA,0.03,4080,0.01,704,862253,186636,0.872,1022248,228587,55718,0.514,64415,0.128,30558,0.128,131031,111872.4,1417396,1286365,219352,1508560,0.57157355358752715,0.6083359907887421,0.8508515992559904,0.49804956360996994
2021-12-28,Pinellas,FL,974996,1934,141171,NA,5,2778,NA,NA,141,NA,0.02,3060,0.02,496,603743,208055,0.84,684941,233978,24156,0.447,27464,0.098,19996,0.098,61164,53810.399999999994,950340,889176,252022,992298,0.6084291210906401,0.6352915798556306,0.8255430081500821,0.44890950448240496
2021-12-28,Osceola,FL,375751,1860,76109,NA,8,935,NA,NA,31,NA,0.03,576,0.02,144,256264,48745,0.95,309269,57755,20693,0.646,26795,0.186,9894,0.186,38076,33550.2,376817,338741,54266,401594,0.6381171033431774,0.6800754743018494,0.8982604208896915,0.6167772472295248
2021-12-28,Lee,FL,770577,1815,131680,NA,4,1857,NA,NA,54,NA,0.02,1630,0.01,273,455026,196341,0.874,530460,224922,18413,0.394,21349,0.108,17576,0.108,52144,46294.2,738212,686068,225470,773456,0.5883023727270846,0.6163893298943934,0.8708076462500555,0.3977388096132993
2021-12-28,Duval,FL,957755,1791,170151,NA,5,2889,NA,NA,64,NA,0.02,3225,0.06,675,554892,126905,0.916,636053,143112,30951,0.462,36241,0.135,20238,0.135,87818,70273.2,934514,846696,145007,1002075,0.5537429833096326,0.5937760161966541,0.8751646472239272,0.44043817557760284
2021-12-28,Polk,FL,724777,1790,133308,NA,3,2531,NA,NA,109,NA,0.03,1549,0.04,184,390156,123545,0.834,452167,140817,22438,0.404,26348,0.114,12087,0.114,61955,54464.399999999994,678404,616449,147122,719665,0.5421355769698402,0.5751086373311478,0.8397452454425579,0.4119755289693819
2021-12-28,Seminole,FL,471826,1593,65930,NA,0,900,NA,NA,13,NA,0.04,252,0.01,85,278294,61712,0.818,309695,67417,20295,0.574,22370,0.175,8466,0.175,39812,35093.4,461372,421560,77793,486795,0.5716862334247476,0.6031878830965035,0.7932847428431864,0.5783138709842877
2021-12-28,Brevard,FL,601942,1214,84393,NA,6,1784,NA,NA,34,NA,0.02,1457,0.01,239,368237,125973,0.864,426050,143520,17452,0.444,19665,0.102,8763,0.102,43486,38833.2,583385,539899,147991,611202,0.6024800311517305,0.6312075216195137,0.8512206823387909,0.449409268358003
2021-12-28,Collier,FL,384902,1130,60653,NA,3,884,NA,NA,47,NA,0.03,822,0.02,136,258240,116821,0.922,301921,135492,10090,0.432,12070,0.14,8350,0.14,25588,22994.4,376747,351159,129633,393793,0.6557760041443094,0.685446732157124,0.9011671410829033,0.438802491041297
2021-12-28,Leon,FL,293582,1048,53493,NA,0,530,NA,NA,17,NA,0.02,851,0.01,213,158627,37288,0.914,183071,42041,9833,0.536,11083,0.138,4503,0.138,21795,25484.4,287773,265978,42164,303541,0.5225883818001522,0.5512226650867177,0.8843563229295134,0.3858438888104095
2021-12-28,Volusia,FL,553284,974,79757,NA,4,1647,NA,NA,34,NA,0.02,1524,0.06,205,315326,120669,0.876,360027,135582,13294,0.401,15191,0.118,7369,0.118,37731,34284,526525,488794,137573,552328,0.5709035210961603,0.5988813446654955,0.8771270525466479,0.38776105471940264
2021-12-28,Pasco,FL,553947,973,82193,NA,1,1619,NA,NA,53,NA,0.03,1400,0.02,268,308403,105451,0.841,353637,121433,17208,0.438,19483,0.108,8634,0.108,44088,37853.4,521221,477133,124451,549517,0.5612255853777044,0.5916933508051287,0.8473294710367936,0.45459588834820647
2021-12-28,Sarasota,FL,433742,925,59253,NA,8,1352,NA,NA,39,NA,0.03,1272,0.01,265,291923,145478,0.898,345321,171965,10041,0.446,12117,0.095,10844,0.095,24028,22290,425883,401855,164723,441179,0.6616883396535194,0.6854535165761488,0.8831674993777432,0.45047106325706593
2021-12-28,St. Lucie,FL,328297,847,49533,NA,1,1047,NA,NA,31,NA,0.01,619,0,128,181693,65647,0.811,211727,75565,9892,0.437,11401,0.177,6547,0.177,24772,21553.8,306013,281241,79416,322154,0.5639942387802107,0.5937427494910347,0.8266218394278231,0.45894459445666197
2021-12-28,Manatee,FL,403253,819,67750,NA,2,1227,NA,NA,18,NA,0.02,706,0.01,122,237419,95415,0.843,275382,108904,10914,0.423,12736,0.087,7422,0.087,28627,24964.2,387004,358377,113781,405480,0.5855257965867614,0.6134794472408553,0.8385846494581697,0.43718605042420744
2021-12-28,Lake,FL,367118,698,57294,NA,587,1250,NA,NA,29,NA,0.03,698,0.02,122,231324,95737,0.95,263841,107319,11380,0.466,13048,0.116,5500,0.116,28089,24258,359389,331300,102242,377680,0.61248676127939,0.6436590991933532,0.936376440210481,0.4691235880946492
2021-12-28,Alachua,FL,269043,691,41522,NA,1,539,NA,NA,28,NA,0.02,1784,0.01,414,170185,37894,0.95,194462,41521,9395,0.618,10710,0.136,7252,0.136,19429,21043.199999999997,258736,239307,39810,272746,0.6239688208076378,0.6577553954610105,0.9518713890982166,0.44646251520681274
2021-12-28,Escambia,FL,318316,537,58672,NA,0,1107,NA,NA,35,NA,0.02,1270,0.09,198,165053,47770,0.875,191328,54350,6657,0.311,7765,0.173,2692,0.173,26549,24466.800000000003,307570,281021,56074,327107,0.5045841269064862,0.5366355626361479,0.8519099761030068,0.2720829859237824
2021-12-28,St. Johns,FL,264672,517,42533,NA,3,477,NA,NA,6,NA,0.02,335,0,79,176215,52961,0.95,195538,57425,12502,0.584,13703,0.089,5291,0.089,24024,21507,261818,237794,56834,275222,0.6402649497496566,0.6730438701693543,0.9318541717985713,0.5812991119170503
2021-12-28,Martin,FL,161000,442,21286,NA,2,523,NA,NA,35,NA,0.03,472,0,257,98547,44489,0.876,114626,50923,4058,0.424,4627,0.18,5504,0.18,10168,9198,156129,145961,51330,162810,0.6052883729500645,0.6311895932209903,0.866725112020261,0.44118286584040006
2021-12-28,Monroe,FL,74228,368,11812,NA,0,99,NA,NA,9,NA,0.06,128,0,32,55305,17676,0.95,66099,20870,1907,0.532,2238,0.185,1826,0.185,4458,3682.2,72921,68463,18129,76335,0.7245038317940656,0.758423499403464,0.9750124110541122,0.5178969094563033
2021-12-28,Marion,FL,365579,354,58271,NA,0,1797,NA,NA,20,NA,0.03,823,0.03,184,198429,86954,0.815,224028,95345,8631,0.372,9970,0.088,5280,0.088,26979,22926,354159,327180,108683,372469,0.5327396373926421,0.5602822461097982,0.8000699281396354,0.3764721277152578
2021-12-28,Clay,FL,219252,307,34675,NA,0,703,NA,NA,17,NA,0.02,557,0.04,242,105099,27891,0.778,122991,33047,7085,0.377,8110,0.1,3151,0.1,20294,18224.4,211370,191076,36535,223483,0.4702773812773231,0.4972276103515163,0.7634049541535514,0.38876451350936103
2021-12-28,Santa Rosa,FL,184313,249,33391,NA,2,527,NA,NA,4,NA,0.03,137,0,31,88412,26027,0.864,104875,30860,4726,0.331,5409,0.111,1050,0.111,16027,13812.6,176590,160563,30559,186998,0.4727965004973315,0.5006625516733677,0.8516967178245362,0.34215136903986215
2021-12-28,Hernando,FL,193920,245,29329,NA,1,934,NA,NA,12,NA,0.03,517,0.04,100,101534,43135,0.809,114506,47384,4420,0.343,4966,0.117,2601,0.117,14004,12369,186290,172286,53678,195123,0.5203589530706273,0.5450319394492458,0.8035880621483662,0.3573449753415798
2021-12-28,Charlotte,FL,188910,229,24350,NA,1,676,NA,NA,20,NA,0.02,663,0.02,101,118819,66547,0.863,143390,78967,2722,0.332,3268,0.084,2978,0.084,8667,7905,182580,173913,76723,188061,0.6318109549561046,0.6507777412641034,0.8673670216232421,0.34433902593295385
2021-12-28,Okaloosa,FL,210738,216,35535,NA,1,581,NA,NA,9,NA,0.01,430,0,113,118267,31398,0.913,139671,35198,5269,0.359,6408,0.107,1765,0.107,18106,14181,193095,174989,33668,206418,0.5729490645195671,0.6124809031823714,0.9325769276464299,0.3715534870601509
2021-12-28,Indian River,FL,159923,214,22795,NA,0,570,NA,NA,12,NA,0.03,324,0.03,61,102705,49971,0.923,123261,59411,3636,0.4,4304,0.086,3570,0.086,9657,8856,154227,144570,54400,160707,0.6390823050644963,0.6659339804314419,0.9185845588235294,0.4105691056910569
2021-12-28,Flagler,FL,115081,173,15050,NA,1,278,NA,NA,7,NA,0.05,163,0.02,15,69605,31116,0.867,79420,34653,2777,0.38,3216,0.088,1124,0.088,7550,7131.6,112192,104642,36393,116671,0.5965921265781556,0.6204096548773531,0.854999587832825,0.389393684446688
2021-12-28,Bay,FL,174705,169,33113,NA,1,704,NA,NA,11,NA,0.02,438,0.08,106,85605,25027,0.769,100298,28016,3291,0.276,3982,0.108,1275,0.108,14327,11853.6,167679,153352,33126,177856,0.48131634580784455,0.510529046571127,0.7555092676447503,0.27763717351690625
2021-12-28,Highlands,FL,106221,139,16441,NA,0,569,NA,NA,14,NA,0.06,305,0.06,50,52818,28004,0.731,65040,34513,1663,0.269,1944,0.079,1751,0.079,7011,5986.8,100545,93534,37889,105105,0.5025260453831882,0.5253170222288528,0.7391063369315632,0.2777777777777778
2021-12-28,Gadsden,FL,45660,108,8911,NA,1,161,NA,NA,0,NA,NA,0,NA,0,25164,7414,0.868,28613,8059,1502,0.454,1758,0.187,484,0.187,3886,3340.2,43699,39813,8696,46481,0.5413825003764979,0.5758484175839264,0.8525758969641214,0.4496736722351955
2021-12-28,Sumter,FL,132420,98,15128,NA,1,475,NA,NA,9,NA,0.03,290,0.04,40,103109,73490,0.95,115826,80847,971,0.307,1111,0.048,2127,0.048,3823,3189,134692,130869,79884,137317,0.7508829933657158,0.765516882962611,0.9199589404636723,0.3044841643148322
2021-12-28,Citrus,FL,149657,97,21035,NA,1,839,NA,NA,11,NA,0.03,332,0.01,67,81371,44769,0.815,92184,49846,2034,0.256,2296,0.087,1656,0.087,8709,7641.6,145746,137037,55549,151314,0.5377625335395271,0.5583069175140313,0.8059371005778682,0.2661746231155779
2021-12-28,Nassau,FL,88625,80,15871,NA,1,249,NA,NA,1,NA,0.01,50,0,14,48782,18362,0.908,55619,20423,2038,0.336,2360,0.051,1583,0.051,6998,5849.4,84631,77633,20347,89151,0.5471839912059315,0.5764081719464499,0.9024426205337396,0.3484118029199576
2021-12-28,Columbia,FL,71686,77,15196,NA,1,320,NA,NA,4,NA,0.05,105,0.05,21,28723,10080,0.73,33384,10988,1269,0.244,1555,0.08,1058,0.08,6087,5130,67171,61084,13734,71288,0.4029149365952194,0.42761012937130605,0.7339449541284404,0.24736842105263157
2021-12-28,Walton,FL,74071,76,13107,NA,1,173,NA,NA,9,NA,0.02,86,0.37,15,34101,11811,0.789,40621,13931,1186,0.242,1476,0.139,545,0.139,6037,4767,70267,64230,15049,74427,0.45818049901245517,0.4853060469352612,0.7848362017409795,0.24879379064401091
2021-12-28,Hendry,FL,42022,64,8139,NA,0,143,NA,NA,0,NA,0,25,0,5,19170,4858,0.841,23061,5656,1263,0.336,1468,0.095,652,0.095,4329,3586.2,37962,33633,5631,40936,0.4682919679499707,0.5049786628733998,0.8627242052921328,0.35218336958340307
2021-12-28,Putnam,FL,74521,46,12963,NA,1,383,NA,NA,2,NA,0.05,82,0.02,48,29521,11857,0.671,35161,13783,1291,0.243,1555,0.065,1199,0.065,6081,5100,69205,63124,17408,73398,0.4022044197389575,0.42657322447800017,0.6811236213235294,0.25313725490196076
2021-12-28,Okeechobee,FL,42168,38,7535,NA,0,163,NA,NA,5,NA,0.03,100,0.01,24,18635,7496,0.884,21526,8405,782,0.26,915,0.139,487,0.139,3477,2912.4,39869,36392,8538,42449,0.438997385097411,0.4674057538438386,0.8779573670648864,0.2685070732042302
2021-12-28,Baker,FL,29210,33,6079,NA,0,122,NA,NA,0,NA,0,22,0,4,9954,2966,0.72,12079,3266,386,0.161,471,0.086,279,0.086,2740,2265,27074,24334,4067,28864,0.34485864745011086,0.3676590086429785,0.7292844848782887,0.1704194260485651
2021-12-28,Suwannee,FL,44417,30,9366,NA,129,269,NA,NA,NA,NA,NA,NA,NA,NA,16111,6673,0.692,18933,7417,586,0.18,693,0.059,456,0.059,3853,3349.2,44020,40167,10108,46509,0.3464060719430648,0.36599273057701043,0.6601701622477246,0.1749671563358414
2021-12-28,Levy,FL,41503,26,7152,NA,58,114,NA,NA,NA,NA,NA,NA,NA,NA,18679,7886,0.756,21799,9134,707,0.258,838,0.064,556,0.064,3260,2670.6,39710,36450,10524,41859,0.4462361738216393,0.47038529337698315,0.7493348536678069,0.26473451658803265
2021-12-28,Bradford,FL,28201,25,5401,NA,0,128,NA,NA,NA,NA,NA,NA,NA,NA,11420,3756,0.742,13494,3904,438,0.237,503,0.111,384,0.111,2214,1822.8,27387,25173,5191,28906,0.39507368712378055,0.4169861613174134,0.7235600077056444,0.2402896642527979
2021-12-28,Hardee,FL,26937,24,6160,NA,0,103,NA,NA,0,NA,0,35,NA,0,10775,3381,0.72,12244,3641,577,0.247,668,0.095,292,0.095,2803,2382.6,25727,22924,4809,27585,0.3906108392242161,0.4188206942123061,0.7030567685589519,0.24217241668765216
2021-12-28,Wakulla,FL,33739,24,6529,NA,0,106,NA,NA,NA,NA,NA,NA,NA,NA,14528,4726,0.881,17555,5510,771,0.301,887,0.042,627,0.042,2702,2419.8,32053,29351,5377,33815,0.42963182019813695,0.45324930583720713,0.8789287706899758,0.3186213736672452
2021-12-28,Union,FL,15237,21,3110,NA,0,100,NA,NA,0,NA,0,15,0,3,5201,1545,0.667,7577,2256,198,0.192,242,0.133,201,0.133,1221,1030.2,14703,13482,2357,15511,0.3353104248597769,0.3537373325171734,0.6554942723801442,0.19219569015725102
2021-12-28,DeSoto,FL,38001,21,7018,NA,0,138,NA,NA,1,NA,0.02,18,0,8,16477,6204,0.725,20586,7471,807,0.322,968,0.05,476,0.05,2653,2404.2,34803,32150,8245,36613,0.450031409608609,0.4734361980289056,0.7524560339599757,0.33566259046668334
2021-12-28,Jackson,FL,46414,20,10312,NA,1,242,NA,NA,0,NA,0,100,0,15,19099,6981,0.729,22775,8018,439,0.142,615,0.049,439,0.049,3343,3105.6000000000004,44792,41449,9741,47261,0.40411755993313725,0.42639310591176993,0.716661533723437,0.1413575476558475
2021-12-28,Washington,FL,25473,19,4637,NA,0,75,NA,NA,0,NA,0.01,37,0,5,7931,2915,0.666,9680,3510,214,0.119,259,0.054,148,0.054,1971,1731,24077,22106,4369,25397,0.31228097806827576,0.3294015035095735,0.667200732433051,0.12362796071634893
2021-12-28,Holmes,FL,19617,18,3937,NA,23,72,NA,NA,0,NA,0.05,20,0,5,5469,2287,0.583,6588,2663,140,0.1,173,0.081,54,0.081,1538,1372.2,19083,17545,4036,20211,0.2705952204245213,0.28659015878006605,0.5666501486620417,0.10202594373997959
2021-12-28,Glades,FL,13811,16,1482,NA,0,34,NA,NA,NA,NA,NA,NA,NA,NA,4431,1717,0.451,5230,1846,206,0.264,241,0.056,72,0.056,772,753.6,12899,12127,3665,13290,0.33340857787810385,0.34351500116288086,0.4684856753069577,0.27335456475583864
2021-12-28,Jefferson,FL,14246,16,2549,NA,0,36,NA,NA,NA,NA,NA,NA,NA,NA,8205,3642,0.95,9842,4518,283,0.352,329,0.072,80,0.072,986,843,14256,13270,3665,14887,0.5511520118223954,0.5755471380471381,0.9937244201909959,0.33570581257413995
2021-12-28,Madison,FL,18493,15,3714,NA,8,68,NA,NA,0,NA,0,25,0,2,8101,3018,0.773,9598,3289,381,0.32,454,0.029,146,0.029,1410,1200.6,18382,16972,4071,19299,0.41976268200424893,0.4407028614949407,0.7413411938098747,0.3173413293353324
2021-12-28,Taylor,FL,21569,13,4664,NA,0,82,NA,NA,0,NA,0,48,0,5,8225,3201,0.707,9887,3693,275,0.201,320,0.045,117,0.045,1786,1435.8,21534,19748,4776,22762,0.36134786046920303,0.38195411906752114,0.6702261306532663,0.19153085387937038
2021-12-28,Gulf,FL,13639,8,3022,NA,1,65,NA,NA,0,NA,0,25,0,15,6734,2883,0.798,7819,3091,204,0.247,233,0.053,89,0.053,1106,888.5999999999999,14129,13023,3927,14829,0.4541101894935599,0.4766083940830915,0.73414820473644,0.22957461174881838
2021-12-28,Gilchrist,FL,18582,8,3216,NA,0,70,NA,NA,NA,NA,NA,NA,NA,NA,6517,2511,0.654,7560,2807,276,0.221,312,0.081,195,0.081,1425,1363.8,17251,15826,3764,18218,0.357723130969371,0.3777752014375978,0.6671094580233794,0.2023757149142103
2021-12-28,Calhoun,FL,14105,8,3030,NA,0,85,NA,NA,1,NA,0.01,10,0,4,4680,1784,0.668,5541,2046,153,0.149,198,0.05,129,0.05,1183,1049.4,14287,13104,2841,15008,0.31183368869936035,0.3275705186533212,0.6279479056670186,0.1457975986277873
2021-12-28,Dixie,FL,16826,5,2988,NA,1,52,NA,NA,NA,NA,NA,NA,NA,NA,5553,2655,0.666,7122,3044,162,0.153,202,0.066,169,0.066,1229,1038,15971,14742,3963,16738,0.33176006691360976,0.34769269300607353,0.6699470098410295,0.15606936416184972
2021-12-28,Hamilton,FL,14428,5,2788,NA,0,49,NA,NA,NA,NA,NA,NA,NA,NA,4918,1924,0.722,5819,2058,162,0.174,247,0.037,116,0.037,1039,954.6,13851,12812,2705,14648,0.3357454942654287,0.35506461627319325,0.711275415896488,0.16970458830923946
2021-12-28,Liberty,FL,8354,4,1859,NA,0,25,NA,NA,NA,NA,NA,NA,NA,NA,2779,889,0.708,3175,953,100,0.18,113,0.018,59,0.018,583,544.8,8449,7866,1326,8837,0.3144732375240466,0.32891466445733225,0.6704374057315233,0.18355359765051396
2021-12-28,Franklin,FL,12125,3,2283,NA,1,46,NA,NA,0,NA,0,15,0,11,5634,2530,0.865,6362,2706,157,0.248,186,0.062,44,0.062,728,622.8,11778,11050,2966,12295,0.458235054900366,0.478349465104432,0.8530006743088334,0.25208734746307004
2021-12-28,Lafayette,FL,8422,2,2232,NA,25,51,NA,NA,NA,NA,NA,NA,NA,NA,3185,1340,0.921,3588,1408,124,0.182,144,0.013,90,0.013,705,694.8,8446,7741,1518,8799,0.3619729514717582,0.3771015865498461,0.8827404479578392,0.178468624064479
2021-12-28,"Unallocated, FL",FL,NA,1,2962,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162,36846,0.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-29,Miami-Dade,FL,2716940,52435,754744,NA,26,9260,NA,NA,1098,NA,0.08,6631,0.02,2065,2182912,432545,0.95,2645746,516214,128134,0.703,169003,0.261,344548,0.261,226130,196555.8,2749608,2523478,486183,2918507,0.7479550331727832,0.7938993485616859,0.8896752868775749,0.651896306290631
2021-12-29,Broward,FL,1952778,23532,394240,NA,12,4978,NA,NA,872,NA,0.08,3951,0.03,910,1320275,300077,0.897,1579364,362957,87044,0.623,104629,0.285,125927,0.285,160586,136860.6,1852867,1692281,336796,1965657,0.6716711002987805,0.7125578900158511,0.8909755460278626,0.636004810734426
2021-12-29,Palm Beach,FL,1496770,11812,246123,NA,6,4322,NA,NA,354,NA,0.05,3423,0.01,748,947354,314232,0.862,1098529,361439,51829,0.525,60757,0.236,65207,0.236,108526,97075.8,1410416,1301890,361966,1486178,0.6374431595676965,0.6716840988757927,0.8681257355663239,0.5339023731970275
2021-12-29,Orange,FL,1393452,6629,242335,NA,3,2291,NA,NA,235,NA,0.03,4687,0.02,847,911788,158478,0.924,1078529,179824,63723,0.619,81275,0.219,34889,0.219,124840,110580,1369568,1244728,179437,1457445,0.6256071412643359,0.6657486156218603,0.883195773446948,0.5762615301139447
