Date,County,State Abbreviation,Population,Cases - last 7 days,Cumulative cases,Total RT-PCR diagnostic tests - last 7 days (may be an underestimate due to delayed reporting),Deaths - last 7 days,Cumulative deaths,Viral (RT-PCR) lab test positivity rate - last 7 days,Confirmed COVID-19 admissions - last 7 days,Suspected COVID-19 admissions - last 7 days,% inpatient beds occupied by COVID-19 patient,Total inpatient beds among hospitals reporting - last 7 days,% ventilators in use by COVID-19 patient,Total ventilators among hospitals reporting - last 7 days,People who are fully vaccinated,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,People with at least 1 dose,People with at least 1 dose - ages 65+,People who are fully vaccinated - 12-17,People who are fully vaccinated as % of population - 12-17,People with at least 1 dose - ages 12-17
2021-01-05,"Madison County, FL",FL,18493,61,1577,523,0,33,0.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-05,"Liberty County, FL",FL,8354,51,767,162,0,14,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-05,"Glades County, FL",FL,13811,24,786,70,0,11,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-05,"Lafayette County, FL",FL,8422,23,1437,187,1,22,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-05,"Unallocated, FL",FL,NA,-10,3078,33806,0,0,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Miami-Dade County, FL",FL,2716940,18418,311606,151289,93,4257,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Broward County, FL",FL,1952778,8604,143186,86208,53,1883,0.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Orange County, FL",FL,1393452,6889,81162,28421,30,763,0.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Duval County, FL",FL,957755,6041,65556,24060,31,755,0.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Hillsborough County, FL",FL,1471968,5558,81105,30781,29,1093,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Palm Beach County, FL",FL,1496770,5449,86839,38558,50,1923,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Pinellas County, FL",FL,974996,3870,47739,24473,46,1086,0.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Polk County, FL",FL,724777,3486,39739,19364,29,809,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Lee County, FL",FL,770577,3166,42845,11267,29,682,0.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Volusia County, FL",FL,553284,2076,23791,8957,25,458,0.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Osceola County, FL",FL,375751,2043,26727,8471,7,295,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Escambia County, FL",FL,318316,1959,23602,6542,20,387,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Pasco County, FL",FL,553947,1888,23258,11859,27,393,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Brevard County, FL",FL,601942,1842,22364,7942,12,525,0.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Lake County, FL",FL,367118,1699,16697,7964,42,336,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Marion County, FL",FL,365579,1672,18971,8433,31,489,0.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Sarasota County, FL",FL,433742,1643,19787,8607,12,514,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Manatee County, FL",FL,403253,1627,23338,8950,22,437,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Seminole County, FL",FL,471826,1571,19213,7518,6,317,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Leon County, FL",FL,293582,1530,20546,6351,3,176,0.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"St. Johns County, FL",FL,264672,1505,14165,6276,5,117,0.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"St. Lucie County, FL",FL,328297,1196,15169,6596,17,414,0.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Collier County, FL",FL,384902,1191,23323,6923,15,346,0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Santa Rosa County, FL",FL,184313,1189,11876,2064,14,137,0.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Clay County, FL",FL,219252,1099,12090,4728,5,189,0.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Alachua County, FL",FL,269043,1011,16585,6795,8,136,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Bay County, FL",FL,174705,931,12471,1832,11,214,0.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Okaloosa County, FL",FL,210738,891,13371,2315,8,232,0.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Indian River County, FL",FL,159923,835,7440,4533,6,162,0.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Charlotte County, FL",FL,188910,688,7880,3807,10,241,0.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Hernando County, FL",FL,193920,683,7822,3635,10,285,0.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Nassau County, FL",FL,88625,639,5247,2184,1,67,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Sumter County, FL",FL,132420,619,5508,3222,4,122,0.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Citrus County, FL",FL,149657,514,7022,3078,15,275,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Martin County, FL",FL,161000,479,8163,3916,2,211,0.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Walton County, FL",FL,74071,414,5171,676,5,50,0.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Flagler County, FL",FL,115081,408,4018,1524,0,48,0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Columbia County, FL",FL,71686,355,6232,2109,2,119,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Putnam County, FL",FL,74521,331,4190,1772,9,80,0.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Highlands County, FL",FL,106221,316,5179,2420,7,208,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Gadsden County, FL",FL,45660,315,4196,1096,1,60,0.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Suwannee County, FL",FL,44417,268,4213,1374,0,95,0.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Jackson County, FL",FL,46414,246,4802,1340,3,120,0.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Monroe County, FL",FL,74228,230,4412,1389,0,35,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Hendry County, FL",FL,42022,202,3457,486,1,50,0.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Wakulla County, FL",FL,33739,201,2252,524,3,25,0.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Levy County, FL",FL,41503,177,1977,771,1,20,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Okeechobee County, FL",FL,42168,165,2531,917,3,54,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Holmes County, FL",FL,19617,151,1766,399,5,29,0.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Baker County, FL",FL,29210,148,2580,531,0,36,0.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Washington County, FL",FL,25473,138,2057,502,0,30,0.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Calhoun County, FL",FL,14105,130,1313,405,1,29,0.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"DeSoto County, FL",FL,38001,126,2984,990,3,58,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Bradford County, FL",FL,28201,121,2258,837,0,23,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Taylor County, FL",FL,21569,118,2047,302,2,27,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Hardee County, FL",FL,26937,106,2176,438,1,21,0.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Gulf County, FL",FL,13639,89,1389,162,1,28,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Jefferson County, FL",FL,14246,84,1055,384,2,18,0.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Franklin County, FL",FL,12125,82,964,159,0,4,0.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Hamilton County, FL",FL,14428,79,1309,352,3,15,0.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Liberty County, FL",FL,8354,74,795,182,0,14,0.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Dixie County, FL",FL,16826,69,1163,385,0,11,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Madison County, FL",FL,18493,66,1588,518,0,33,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Union County, FL",FL,15237,62,1490,340,0,65,0.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Gilchrist County, FL",FL,18582,51,1044,427,2,25,0.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Glades County, FL",FL,13811,26,790,70,0,11,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Lafayette County, FL",FL,8422,22,1440,196,0,21,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-06,"Unallocated, FL",FL,NA,0,3082,35037,0,0,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Miami-Dade County, FL",FL,2716940,18806,314742,156334,91,4260,0.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Broward County, FL",FL,1952778,8552,144590,88950,50,1890,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Orange County, FL",FL,1393452,6838,82155,28804,27,776,0.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Duval County, FL",FL,957755,6323,66647,25375,35,760,0.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Hillsborough County, FL",FL,1471968,6036,82257,29650,34,1102,0.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Palm Beach County, FL",FL,1496770,5784,87683,38264,42,1923,0.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Pinellas County, FL",FL,974996,4030,48273,22679,61,1106,0.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Polk County, FL",FL,724777,3595,40361,18836,30,814,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Lee County, FL",FL,770577,3158,43327,11003,19,691,0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Volusia County, FL",FL,553284,2234,24205,8925,23,458,0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Osceola County, FL",FL,375751,2117,27113,8359,9,297,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Escambia County, FL",FL,318316,2054,24062,6631,21,393,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Pasco County, FL",FL,553947,2004,23606,11158,22,397,0.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Brevard County, FL",FL,601942,1891,22669,8111,11,526,0.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Sarasota County, FL",FL,433742,1819,20190,8148,7,514,0.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Marion County, FL",FL,365579,1748,19199,8642,33,495,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Seminole County, FL",FL,471826,1725,19539,7664,4,317,0.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Manatee County, FL",FL,403253,1710,23690,8362,16,438,0.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Lake County, FL",FL,367118,1696,16897,7472,36,331,0.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Leon County, FL",FL,293582,1664,20955,6815,4,177,0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"St. Johns County, FL",FL,264672,1579,14407,6456,6,118,0.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"St. Lucie County, FL",FL,328297,1304,15394,6772,14,417,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Collier County, FL",FL,384902,1235,23502,6434,18,350,0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Clay County, FL",FL,219252,1202,12316,4831,9,193,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Santa Rosa County, FL",FL,184313,1152,12088,1997,18,142,0.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Alachua County, FL",FL,269043,1130,16804,8218,8,136,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Okaloosa County, FL",FL,210738,908,13571,2177,12,238,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Bay County, FL",FL,174705,901,12654,1692,9,214,0.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Indian River County, FL",FL,159923,848,7605,4541,5,163,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Charlotte County, FL",FL,188910,747,8029,3711,15,246,0.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Hernando County, FL",FL,193920,698,7928,3489,13,288,0.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Sumter County, FL",FL,132420,683,5634,3046,2,122,0.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Nassau County, FL",FL,88625,663,5328,2139,2,68,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Citrus County, FL",FL,149657,571,7138,3000,15,276,0.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Martin County, FL",FL,161000,508,8268,3757,2,211,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Flagler County, FL",FL,115081,442,4079,1537,0,48,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Walton County, FL",FL,74071,427,5245,628,5,51,0.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Columbia County, FL",FL,71686,387,6309,2026,2,119,0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Putnam County, FL",FL,74521,369,4275,1528,8,80,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Gadsden County, FL",FL,45660,360,4275,1018,1,60,0.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Highlands County, FL",FL,106221,335,5253,2182,8,210,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Suwannee County, FL",FL,44417,294,4258,1364,0,95,0.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Jackson County, FL",FL,46414,264,4860,1182,2,120,0.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Monroe County, FL",FL,74228,230,4427,1302,0,35,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Wakulla County, FL",FL,33739,213,2299,522,1,25,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Levy County, FL",FL,41503,212,2027,779,1,20,0.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Hendry County, FL",FL,42022,202,3476,393,3,52,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Okeechobee County, FL",FL,42168,199,2586,921,3,54,0.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Holmes County, FL",FL,19617,198,1826,376,4,29,0.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Washington County, FL",FL,25473,150,2086,388,0,30,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Baker County, FL",FL,29210,145,2598,540,1,37,0.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"DeSoto County, FL",FL,38001,144,3027,804,3,58,0.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Taylor County, FL",FL,21569,123,2071,308,2,27,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Bradford County, FL",FL,28201,113,2276,721,1,24,0.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Hardee County, FL",FL,26937,112,2196,418,1,21,0.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Calhoun County, FL",FL,14105,108,1316,395,1,29,0.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Jefferson County, FL",FL,14246,96,1077,361,2,18,0.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Unallocated, FL",FL,NA,94,3156,35662,0,0,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Gulf County, FL",FL,13639,92,1409,156,2,29,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Franklin County, FL",FL,12125,85,977,163,0,4,0.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Hamilton County, FL",FL,14428,84,1320,343,0,15,0.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Dixie County, FL",FL,16826,76,1175,374,0,11,0.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Gilchrist County, FL",FL,18582,69,1063,424,2,25,0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Union County, FL",FL,15237,69,1500,303,0,65,0.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Madison County, FL",FL,18493,65,1597,519,0,33,0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Liberty County, FL",FL,8354,62,803,145,0,14,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Lafayette County, FL",FL,8422,26,1444,208,0,21,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-07,"Glades County, FL",FL,13811,25,794,50,0,11,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Miami-Dade County, FL",FL,2716940,19242,318115,153636,109,4297,0.143,924,223,0.18,6065.428571428571,0.07,1943.428571428572,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Broward County, FL",FL,1952778,8591,146201,76334,50,1897,0.139,665,147,0.14,4419.571428571428,0.08,1024.428571428571,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Orange County, FL",FL,1393452,7004,83462,27854,28,777,0.126,557,285,0.15,4622.285714285714,0.1,783.7142857142858,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Duval County, FL",FL,957755,6617,67938,24725,42,767,0.163,474,110,0.15,3458.428571428572,0.14,551,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Hillsborough County, FL",FL,1471968,6456,83574,30243,39,1110,0.135,530,283,0.12,4083.142857142857,0.06,671.5714285714288,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Palm Beach County, FL",FL,1496770,5962,88852,37042,38,1933,0.122,499,80,0.11,3580.285714285715,0.06,728,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Pinellas County, FL",FL,974996,4023,48998,21429,65,1114,0.122,438,215,0.13,3041.857142857143,0.08,453,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Polk County, FL",FL,724777,3580,40983,19145,31,821,0.141,345,131,0.2,1475.142857142857,0.16,150,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Lee County, FL",FL,770577,3236,43871,10198,23,695,0.118,170,38,0.13,1598.142857142857,0.05,234.7142857142857,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Volusia County, FL",FL,553284,2262,24553,8173,11,460,0.097,152,87,0.1,1564,0.07,197,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Osceola County, FL",FL,375751,2225,27569,8423,17,305,0.17,73,112,0.19,586,0.11,93.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Escambia County, FL",FL,318316,2181,24530,6004,27,400,0.197,253,42,0.17,1253,0.24,204.1428571428572,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Brevard County, FL",FL,601942,2069,23103,7918,12,535,0.092,143,14,0.1,1381,0.07,192,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Pasco County, FL",FL,553947,2016,23948,11071,26,402,0.133,196,93,0.16,1322.428571428572,0.07,240.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Sarasota County, FL",FL,433742,1905,20512,8243,5,514,0.119,145,6,0.12,1163.142857142857,0.04,214.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Marion County, FL",FL,365579,1786,19585,8212,33,496,0.162,172,56,0.23,778.5714285714287,0.09,186,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Leon County, FL",FL,293582,1763,21337,6979,2,177,0.111,132,166,0.12,851,0.03,219.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Seminole County, FL",FL,471826,1720,19803,7308,5,319,0.131,45,21,0.16,253,0.08,80.71428571428572,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Lake County, FL",FL,367118,1669,17228,7411,36,331,0.136,182,28,0.25,748.8571428571429,0.05,86,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Manatee County, FL",FL,403253,1668,24000,7812,5,438,0.111,72,65,0.14,720,0.11,110.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"St. Johns County, FL",FL,264672,1625,14697,6490,5,118,0.134,266,36,0.13,335,0.12,36,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"St. Lucie County, FL",FL,328297,1423,15701,6653,19,424,0.157,42,23,0.1,613,0.05,119.8571428571429,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Clay County, FL",FL,219252,1282,12543,4607,7,193,0.192,88,18,0.24,517,0.18,148.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-08,"Collier County, FL",FL,384902,1201,23707,5573,22,354,0.114,109,0,0.15,788.7142857142858,0.05,156,NA,NA,NA,NA,NA,NA,NA,NA
